line_id,scene_id,order,beat,line_type,speaker,text_ko,emotion,condition,choice_id,next_or_effect,stage_direction,voice_required,branch_group,implementation_note
D6-01_001,D6-01,1,opening,narration,NARRATION,기관 제어실의 그래프는 밤새 배가 파도에 맞서 균형을 고친 기록이었다. 한 줄만이 파도와 상관없이 매끈하게 움직였다.,observe,D5-04,,,ENGINE_CTRL,N,,
D6-01_002,D6-01,2,setup,dialogue,OWEN,"안정화 장치는 좌현과 우현 무게 변화를 계산합니다. 승객 한 명은 무시하지만, 일정한 속도로 층을 가로지르면 패턴이 남죠.",matter_of_fact,,,,ENGINE_CTRL,Y,,
D6-01_003,D6-01,3,puzzle,system,SYSTEM,비교 퍼즐: 기상 파도 로그와 선체 보정 로그를 시간축에 겹치세요.,tutorial,,,,Graph Puzzle,N,,
D6-01_004,D6-01,4,puzzle,puzzle_feedback,OWEN,보정값이 86킬로그램입니다. 파도라면 이렇게 일정한 속도로 이동하지 않습니다.,concerned,puzzle_step=weight,,,ENGINE_CTRL,Y,,
D6-01_005,D6-01,5,puzzle,puzzle_feedback,ADRIAN,7층 선미에서 8층 호라이즌 룸까지. 사람 한 명의 무게군요.,focused,puzzle_step=route,,,ENGINE_CTRL,Y,,
D6-01_006,D6-01,6,puzzle,puzzle_feedback,OWEN,하지만 승객용 승강기는 움직이지 않았습니다.,grim,puzzle_step=elevator,,,ENGINE_CTRL,Y,,
D6-01_007,D6-01,7,puzzle,puzzle_feedback,ADRIAN,승객이 아니었으니까요. 화물이었습니다.,realization,puzzle_step=conclusion,,,ENGINE_CTRL,Y,,
D6-01_008,D6-01,8,inspection,narration,NARRATION,[조사: 22:17 안정화 로그],observe,,,,ENGINE_CTRL,N,,
D6-01_009,D6-01,9,inspection,inspection,ADRIAN,22:17:42부터 22:18:11까지 약 86kg이 선미 우현 7층에서 중앙 우현 8층으로 일정하게 이동했다.,focused,,,,ENGINE_CTRL,Y,,
D6-01_010,D6-01,10,evidence,system,SYSTEM,단서 획득: C-09 안정화 로그,system,,,evidence:C-09,UI,N,,
D6-01_011,D6-01,11,inspection,narration,NARRATION,[조사: 기상 로그],observe,,,,ENGINE_CTRL,N,,
D6-01_012,D6-01,12,inspection,inspection,ADRIAN,같은 시간 파고와 풍향 변화는 미미하다. 자연 요인으로 설명할 수 없는 선체 보정이다.,focused,,,,ENGINE_CTRL,Y,,
D6-01_013,D6-01,13,evidence,system,SYSTEM,단서 획득: 보조 단서: 기상과 불일치,system,,,flag:weather_mismatch,UI,N,,
D6-01_014,D6-01,14,route,dialogue,OWEN,행사 레일의 모터 속도와 이동 시간이 거의 같습니다. 개조 분기가 살아 있다면 밸러스트에서 호라이즌 룸까지 29초.,focused,,,,ENGINE_CTRL,Y,,
D6-01_015,D6-01,15,route,dialogue,ADRIAN,감지기 오류가 22시 18분 07초. 무게가 호라이즌 룸 위를 지난 순간과 겹칩니다.,focused,,,,ENGINE_CTRL,Y,,
D6-01_016,D6-01,16,route,dialogue,OWEN,레일 제어 로그는 행사 서버에 있습니다. 정상 목적지는 ‘별 장식 보관함’으로 기록됐을 겁니다.,neutral,,,,ENGINE_CTRL,Y,,
D6-01_017,D6-01,17,puzzle,puzzle_feedback,ADRIAN,파도 그래프와 같은 방향으로 움직이는 값은 자연 보정입니다. 일정한 속도의 독립 신호를 찾으세요.,focused,selected_natural_wave,,,Puzzle,Y,,
D6-01_018,D6-01,18,puzzle,puzzle_feedback,ADRIAN,승강기 기록에는 같은 무게가 없습니다. 사람의 이동 경로로 연결할 수 없습니다.,focused,theory=passenger_elevator,,,Puzzle,Y,,
D6-01_019,D6-01,19,puzzle,puzzle_feedback,ADRIAN,86kg의 물체가 행사 레일 속도로 7층에서 호라이즌 룸 천장까지 이동했습니다.,realization,puzzle_correct,,theory:corpse_moved_by_rail,Puzzle complete,Y,,
D6-01_020,D6-01,20,puzzle_hint,hint,UI_HINT,파도 변화와 모양이 다른 보정선을 찾으세요.,hint1,hint_level=1,,,Hint UI,N,,
D6-01_021,D6-01,21,puzzle_hint,hint,UI_HINT,22시 17분 42초부터 29초 동안 일정하게 움직이는 86kg 신호입니다.,hint2,hint_level=2,,,Hint UI,N,,
D6-01_022,D6-01,22,puzzle_hint,hint,UI_HINT,7층 선미 → 8층 호라이즌 룸 경로를 선택하세요.,hint3,hint_level=3,,,Hint UI,N,,
D6-01_023,D6-01,23,close,system,SYSTEM,C-09 획득. 시신 이동이 확정되고 서비스 레일 접근이 해금됩니다.,system,,,scene_unlock:D6-02,UI,N,,
D6-02_001,D6-02,1,opening,narration,NARRATION,천장 위 통로는 사람이 걷기 위한 길이 아니라 케이블과 레일이 지나기 위한 틈이었다. 금속 바퀴 자국이 어둠 속으로 이어졌다.,observe,D6-01,,,SERVICE_RAIL,N,,
D6-02_002,D6-02,2,setup,dialogue,OWEN,정식 도면은 볼룸과 창고만 연결합니다. 그런데 이 분기 스위치는 수동 개조됐습니다.,concerned,,,,SERVICE_RAIL,Y,,
D6-02_003,D6-02,3,inspection,narration,NARRATION,[조사: 운반백 걸쇠],observe,,,,SERVICE_RAIL,N,,
D6-02_004,D6-02,4,inspection,inspection,ADRIAN,검은 합성섬유와 고무 코팅이 남아 있다. 패널에서 발견한 섬유와 같은 재질이다.,focused,,,,SERVICE_RAIL,Y,,
D6-02_005,D6-02,5,evidence,system,SYSTEM,단서 획득: C-10 운반백 자국,system,,,evidence:C-10_partial,UI,N,,
D6-02_006,D6-02,6,inspection,narration,NARRATION,[조사: 레일 바퀴 압흔],observe,,,,SERVICE_RAIL,N,,
D6-02_007,D6-02,7,inspection,inspection,ADRIAN,한쪽 바퀴에 80kg 이상 하중이 걸릴 때 생기는 눌림이 있다. 최근 윤활유 위에 한 번만 지나간 자국이다.,focused,,,,SERVICE_RAIL,Y,,
D6-02_008,D6-02,8,evidence,system,SYSTEM,단서 획득: 보조 단서: 고하중 통과,system,,,flag:heavy_rail_pass,UI,N,,
D6-02_009,D6-02,9,puzzle,system,SYSTEM,분기 스위치 퍼즐: 행사 장비 이동 카드와 스위치 상태를 맞춰 22:18 경로를 복원하세요.,tutorial,,,,Rail Puzzle,N,,
D6-02_010,D6-02,10,puzzle,puzzle_feedback,OWEN,‘별 장식 보관함’ 명령은 가짜 목적지입니다. 실제로는 분기 7-비에서 신호가 바뀌었습니다.,focused,puzzle_step=7B,,,SERVICE_RAIL,Y,,
D6-02_011,D6-02,11,puzzle,puzzle_feedback,ADRIAN,"밸러스트 별실 상부에서 출발해 서비스 샤프트를 오른 뒤, 호라이즌 룸 패널 위에서 멈췄군요.",focused,puzzle_step=route,,,SERVICE_RAIL,Y,,
D6-02_012,D6-02,12,puzzle,puzzle_feedback,OWEN,정지 후 걸쇠가 12초 열렸습니다. 운반백을 아래로 떨어뜨리기에 충분한 시간입니다.,grim,puzzle_step=release,,,SERVICE_RAIL,Y,,
D6-02_013,D6-02,13,puzzle,puzzle_feedback,ADRIAN,볼룸 경로는 22시 18분 사진 기록과 맞지 않습니다. 무대 장식은 계속 제자리에 있었습니다.,focused,rail_route=ballroom,,,Puzzle,Y,,
D6-02_014,D6-02,14,puzzle,puzzle_feedback,ADRIAN,창고 분기는 층 이동이 없습니다. 안정화 로그의 7층→8층 변화와 충돌합니다.,focused,rail_route=storage,,,Puzzle,Y,,
D6-02_015,D6-02,15,puzzle,puzzle_feedback,ADRIAN,경로는 밸러스트 제어 별실 → 수직 서비스 샤프트 → 호라이즌 룸 천장 패널입니다. 시신은 운반백에 실려 움직였습니다.,realization,puzzle_correct,,theory:ballast_to_horizon_rail,Puzzle complete,Y,,
D6-02_016,D6-02,16,suspect,dialogue,ADRIAN,이 길을 사용하려면 행사 운영 권한과 레일 구조 지식이 필요합니다.,focused,,,,SERVICE_RAIL,Y,,
D6-02_017,D6-02,17,suspect,dialogue,OWEN,"구조를 아는 사람은 기관부, 행사 운영팀, 그리고 개조를 승인한 COO입니다.",neutral,,,,SERVICE_RAIL,Y,,
D6-02_018,D6-02,18,suspect,dialogue,ADRIAN,이블린.,low,,,,SERVICE_RAIL,Y,,
D6-02_019,D6-02,19,suspect,dialogue,OWEN,이름은 아직 기계에 없습니다. 권한 기록을 더 찾아야 합니다.,cautious,,,,SERVICE_RAIL,Y,,
D6-02_020,D6-02,20,conclusion,dialogue,ADRIAN,레일의 출발점이 실제 살해 장소를 가리킵니다. 밸러스트를 보죠.,firm,,,,SERVICE_RAIL,Y,,
D6-02_021,D6-02,21,puzzle_hint,hint,UI_HINT,86kg 신호가 층을 올라간 경로만 유효합니다.,hint1,hint_level=1,,,Hint UI,N,,
D6-02_022,D6-02,22,puzzle_hint,hint,UI_HINT,7-비 분기와 수직 서비스 샤프트를 연결하세요.,hint2,hint_level=2,,,Hint UI,N,,
D6-02_023,D6-02,23,puzzle_hint,hint,UI_HINT,밸러스트 출발 → 호라이즌 룸 도착 → 걸쇠 해제 순서입니다.,hint3,hint_level=3,,,Hint UI,N,,
D6-02_024,D6-02,24,close,system,SYSTEM,실제 살해 장소 후보: 밸러스트 제어 별실. C-10 운반백 연결이 등록되었습니다.,system,,,scene_unlock:D6-03,UI,N,,
D6-03_001,D6-03,1,opening,narration,NARRATION,밸러스트 제어 별실의 바닥은 검은 고무 코팅으로 덮여 있었다. 세척제 냄새가 강했지만 배수구 가장자리에는 오래 마른 갈색 선이 남아 있었다.,observe,D6-02,,,BALLAST,N,,
D6-03_002,D6-03,2,opening,dialogue,HELENA,여긴 의료 구역보다 깨끗하네요. 사건 뒤에 청소했기 때문이라면요.,dry,,,,BALLAST,Y,,
D6-03_003,D6-03,3,inspection,narration,NARRATION,[조사: 다니엘의 구두 밑창 대조],observe,,,,BALLAST,N,,
D6-03_004,D6-03,4,inspection,inspection,ADRIAN,구두 홈에서 나온 검은 고무 조각의 입자와 바닥 코팅이 일치한다. 호라이즌 룸 카펫에서는 생길 수 없는 마모다.,focused,,,,BALLAST,Y,,
D6-03_005,D6-03,5,evidence,system,SYSTEM,단서 획득: C-06 구두 밑창,system,,,evidence:C-06,UI,N,,
D6-03_006,D6-03,6,shoe,dialogue,ADRIAN,다니엘은 죽기 전에 이 바닥을 걸었습니다. 서비스 계단 동선과도 맞습니다.,focused,,,,BALLAST,Y,,
D6-03_007,D6-03,7,inspection,narration,NARRATION,[조사: 배수구 주변 세척 흔적],observe,,,,BALLAST,N,,
D6-03_008,D6-03,8,inspection,inspection,ADRIAN,표백제가 혈액 단백질을 완전히 제거하지 못했다. 배수 방향으로 닦아낸 넓은 자국이 있다.,focused,,,,BALLAST,Y,,
D6-03_009,D6-03,9,evidence,system,SYSTEM,단서 획득: 보조 단서: 혈흔 세척 흔적,system,,,flag:cleaned_blood,UI,N,,
D6-03_010,D6-03,10,puzzle,system,SYSTEM,루미놀 조사: 광원을 끄고 반응 영역을 순서대로 촬영하세요.,tutorial,,,,Luminol Puzzle,N,,
D6-03_011,D6-03,11,puzzle,puzzle_feedback,HELENA,"벽이 아니라 바닥 중앙에서 강하게 반응해요. 끌린 자국은 없고, 한곳에 머문 흔적입니다.",clinical,puzzle_step=center,,,BALLAST,Y,,
D6-03_012,D6-03,12,puzzle,puzzle_feedback,ADRIAN,작은 비산점은 옆구리 높이에서 시작합니다. 자상은 여기서 생겼습니다.,focused,puzzle_step=stabbing,,,BALLAST,Y,,
D6-03_013,D6-03,13,puzzle,puzzle_feedback,HELENA,그런데 출혈량은 치명상보다 적습니다. 상처 뒤에도 심장은 오래 뛰지 않았어요.,concerned,puzzle_step=low_blood,,,BALLAST,Y,,
D6-03_014,D6-03,14,inspection,narration,NARRATION,[조사: 불활성 가스 제어 로그],observe,,,,BALLAST,N,,
D6-03_015,D6-03,15,inspection,inspection,ADRIAN,"21:43:18 질소 퍼지 수동 실행, 21:46:02 종료. 안전 인터록이 운영 관리자 권한으로 우회되었다.",focused,,,,BALLAST,Y,,
D6-03_016,D6-03,16,evidence,system,SYSTEM,단서 획득: C-12 질소 로그,system,,,evidence:C-12,UI,N,,
D6-03_017,D6-03,17,gas,dialogue,HELENA,3분 가까이 산소가 급감했습니다. 보호 장비가 없었다면 의식을 잃기에 충분해요.,clinical,,,,BALLAST,Y,,
D6-03_018,D6-03,18,gas,dialogue,ADRIAN,"다니엘은 안정제로 반응이 느려진 상태였습니다. 자상으로 겁을 주고, 문을 닫고, 질소를 흘렸군요.",grim,,,,BALLAST,Y,,
D6-03_019,D6-03,19,conclusion,dialogue,HELENA,"직접 사인은 아직 부검 소견과 맞춰야 하지만, 이 방이 사망 장소라는 건 확실합니다.",firm,,,,BALLAST,Y,,
D6-03_020,D6-03,20,puzzle,puzzle_feedback,ADRIAN,세척제 반응만으로는 혈액 위치를 특정할 수 없습니다. 루미놀의 강도와 형태를 보세요.,focused,luminol_wrong=cleaner,,,Puzzle,Y,,
D6-03_021,D6-03,21,puzzle,puzzle_feedback,ADRIAN,다니엘은 밸러스트 별실에서 자상을 입고 질소에 노출됐습니다. 호라이즌 룸은 사망 현장이 아닙니다.,realization,puzzle_correct,,theory:actual_scene_ballast,Puzzle complete,Y,,
D6-03_022,D6-03,22,puzzle_hint,hint,UI_HINT,바닥 중앙의 가장 강한 반응부터 촬영하세요.,hint1,hint_level=1,,,Hint UI,N,,
D6-03_023,D6-03,23,puzzle_hint,hint,UI_HINT,옆구리 높이의 작은 비산점과 중앙 혈흔을 연결하세요.,hint2,hint_level=2,,,Hint UI,N,,
D6-03_024,D6-03,24,puzzle_hint,hint,UI_HINT,질소 로그 21:43~21:46을 혈흔 반응과 함께 선택하세요.,hint3,hint_level=3,,,Hint UI,N,,
D6-03_025,D6-03,25,close,system,SYSTEM,"실제 현장 확정: 밸러스트 제어 별실. C-06, C-12 획득.",system,,,scene_unlock:D6-04,UI,N,,
D6-04_001,D6-04,1,opening,narration,NARRATION,헬레나는 다니엘의 부검 도식 위에 두 개의 시간을 적었다. ‘상처’와 ‘사망’ 사이에 빈 화살표가 놓였다.,observe,D6-03,,,FORENSIC,N,,
D6-04_002,D6-04,2,findings,dialogue,HELENA,자상은 간과 큰 혈관을 피했습니다. 고통스럽고 피가 나지만 즉시 치명적이지는 않아요.,clinical,,,,FORENSIC,Y,,
D6-04_003,D6-04,3,findings,dialogue,ADRIAN,겁을 주고 움직임을 늦추는 상처.,focused,,,,FORENSIC,Y,,
D6-04_004,D6-04,4,findings,dialogue,HELENA,직접 사인은 저산소성 질식입니다. 폐와 혈액 소견이 질소 노출과 일치해요.,grave,,,,FORENSIC,Y,,
D6-04_005,D6-04,5,inspection,narration,NARRATION,[조사: 폐·혈액 소견],observe,,,,FORENSIC,N,,
D6-04_006,D6-04,6,inspection,inspection,ADRIAN,기도 손상 없이 급격한 저산소 상태. 질소 퍼지 로그와 시간 범위가 일치한다.,focused,,,,FORENSIC,Y,,
D6-04_007,D6-04,7,evidence,system,SYSTEM,단서 획득: C-12 질소 로그,system,,,evidence:C-12_confirmed,UI,N,,
D6-04_008,D6-04,8,inspection,narration,NARRATION,[조사: 어깨·허리 압박 흔적],observe,,,,FORENSIC,N,,
D6-04_009,D6-04,9,inspection,inspection,ADRIAN,사후에 넓은 벨트가 몸을 눌렀다. 운반백 내부 고정띠 간격과 일치한다.,focused,,,,FORENSIC,Y,,
D6-04_010,D6-04,10,evidence,system,SYSTEM,단서 획득: C-10 운반백 자국,system,,,evidence:C-10,UI,N,,
D6-04_011,D6-04,11,inspection,narration,NARRATION,[조사: 보호면 파편],observe,,,,FORENSIC,N,,
D6-04_012,D6-04,12,inspection,inspection,ADRIAN,다니엘의 손톱 아래 투명 수지 조각. 산업용 전면 보호면의 코팅과 유사하다.,focused,,,,FORENSIC,Y,,
D6-04_013,D6-04,13,evidence,system,SYSTEM,단서 획득: 보조 단서: 보호면 파편,system,,,flag:visor_fragment,UI,N,,
D6-04_014,D6-04,14,puzzle,system,SYSTEM,"사망 순서 퍼즐: 안정제 복용, 밸러스트 도착, 자상, 질소 노출, 사망, 운반백 고정, 호라이즌 룸 투입을 배열하세요.",tutorial,,,,Sequence Puzzle,N,,
D6-04_015,D6-04,15,puzzle,puzzle_feedback,ADRIAN,안정제는 살해 수단이 아니라 저항을 늦춘 사전 조건입니다.,focused,puzzle_step=sedative,,,FORENSIC,Y,,
D6-04_016,D6-04,16,puzzle,puzzle_feedback,HELENA,자상 뒤 질소 노출. 사망은 운반백 압박 흔적보다 앞입니다.,clinical,puzzle_step=death,,,FORENSIC,Y,,
D6-04_017,D6-04,17,puzzle,puzzle_feedback,ADRIAN,"그는 두 번 ‘죽은 것처럼’ 보였습니다. 자상으로 쓰러졌지만 살아 있었고, 질소로 실제로 죽었습니다.",grim,puzzle_step=two_deaths,,,FORENSIC,Y,,
D6-04_018,D6-04,18,puzzle,puzzle_feedback,ADRIAN,운반백 압박을 사망 전으로 두면 생전 멍과 저항 흔적이 있어야 합니다. 사후 흔적입니다.,focused,sequence_wrong=bag_before_death,,,Puzzle,Y,,
D6-04_019,D6-04,19,puzzle,puzzle_feedback,ADRIAN,자상을 직접 사인으로 두면 낮은 출혈량과 폐 소견을 설명할 수 없습니다.,focused,sequence_wrong=stab_cause,,,Puzzle,Y,,
D6-04_020,D6-04,20,puzzle,puzzle_feedback,ADRIAN,순서: 안정제 → 밸러스트 유인 → 비치명 자상 → 질소 질식 → 운반백 고정 → 레일 이동 → 호라이즌 룸 투입.,realization,puzzle_correct,,theory:true_death_sequence,Puzzle complete,Y,,
D6-04_021,D6-04,21,suspect,dialogue,HELENA,보호면 파편은 범인이 다니엘 가까이 있었다는 뜻입니다. 질소를 견디려면 보호 장비가 필요했을 테고요.,focused,,,,FORENSIC,Y,,
D6-04_022,D6-04,22,suspect,dialogue,ADRIAN,다니엘은 마지막 순간 보호면을 긁었습니다. 그 장비를 찾으면 직접 접촉을 증명할 수 있습니다.,focused,,,,FORENSIC,Y,,
D6-04_023,D6-04,23,puzzle_hint,hint,UI_HINT,의학 소견으로 ‘생전’과 ‘사후’ 흔적을 나누세요.,hint1,hint_level=1,,,Hint UI,N,,
D6-04_024,D6-04,24,puzzle_hint,hint,UI_HINT,"사망은 질소 노출 뒤, 운반백 압박 전입니다.",hint2,hint_level=2,,,Hint UI,N,,
D6-04_025,D6-04,25,puzzle_hint,hint,UI_HINT,자상은 비치명상이며 직접 사인은 질식입니다.,hint3,hint_level=3,,,Hint UI,N,,
D6-04_026,D6-04,26,close,system,SYSTEM,직접 사인 확정: 질식. 보호면 장비 추적 플래그가 생성되었습니다.,system,,,scene_unlock:D6-05,UI,N,,
D6-05_001,D6-05,1,opening,narration,NARRATION,"증거 보드에는 열두 장의 시간 카드가 떠 있었다. 각 카드는 사실이었지만, 잘못 놓이면 완벽한 거짓말이 되었다.",observe,D6-04,,,EVIDENCE_BOARD,N,,
D6-05_002,D6-05,2,puzzle,system,SYSTEM,타임라인 카드 12장: 20:56 토큰 전달 / 21:05 금고 덮어쓰기 / 21:20 파티 사진 / 21:22 다니엘 서비스 진입 / 21:35 밸러스트 도착 / 21:43 질소 시작 / 21:46 사망 / 21:47 녹음 생성 / 22:17 레일 출발 / 22:18 감지기 오류 / 22:27 세면대 작동 / 22:45 발견.,tutorial,,,,Timeline UI,N,,
D6-05_003,D6-05,3,puzzle,monologue,ADRIAN,이블린의 파티 사진은 범행 전체의 알리바이가 아닙니다. 자동 명령을 준비한 뒤 프레임으로 돌아온 시간표죠.,internal,puzzle_step=photo,,,EVIDENCE_BOARD,Y,,
D6-05_004,D6-05,4,puzzle,monologue,ADRIAN,"다니엘은 21시 22분 서비스 구역으로 들어갔고, 21시 35분쯤 밸러스트에 도착했습니다.",internal,puzzle_step=arrival,,,EVIDENCE_BOARD,Y,,
D6-05_005,D6-05,5,puzzle,monologue,ADRIAN,질소는 21시 43분부터 46분. 실제 사망은 그 사이입니다.,internal,puzzle_step=death,,,EVIDENCE_BOARD,Y,,
D6-05_006,D6-05,6,puzzle,monologue,ADRIAN,녹음 파일은 사망 직후 생성됐지만 한 시간 뒤 재생됐습니다. 다잉 메시지가 아니라 연출 소품입니다.,internal,puzzle_step=recording,,,EVIDENCE_BOARD,Y,,
D6-05_007,D6-05,7,puzzle,monologue,ADRIAN,"시신은 22시 17분 레일에 실렸고, 22시 18분 호라이즌 룸 감지기 아래를 지났습니다.",internal,puzzle_step=rail,,,EVIDENCE_BOARD,Y,,
D6-05_008,D6-05,8,puzzle,monologue,ADRIAN,세면대는 22시 27분 작동해 발견 직전까지 물을 퍼뜨렸습니다.,internal,puzzle_step=sink,,,EVIDENCE_BOARD,Y,,
D6-05_009,D6-05,9,puzzle,puzzle_feedback,ADRIAN,22시 35분 메시지를 살해 약속으로 놓으면 다니엘의 사망 범위와 충돌합니다. 그 메시지는 발견자를 움직인 사건입니다.,focused,timeline_wrong=message_as_meeting,,,Puzzle,Y,,
D6-05_010,D6-05,10,puzzle,puzzle_feedback,ADRIAN,이블린의 21시 20분 사진을 살해 시각 뒤에 놓을 수 없습니다. 사진은 자동장치 준비 후 파티 복귀를 보여 줍니다.,focused,timeline_wrong=photo,,,Puzzle,Y,,
D6-05_011,D6-05,11,puzzle,puzzle_feedback,ADRIAN,감지기 오류는 시신 출발 전일 수 없습니다. 레일 이동 중 호라이즌 룸 통과 사건입니다.,focused,timeline_wrong=detector_before_departure,,,Puzzle,Y,,
D6-05_012,D6-05,12,puzzle,puzzle_feedback,ADRIAN,"참 타임라인이 완성됐습니다. 살해는 21:43~21:46 밸러스트에서, 시신 이동은 22:17~22:18, 현장 완성은 22:27 이후입니다.",realization,puzzle_correct,,flag:true_timeline_complete,Puzzle complete,Y,,
D6-05_013,D6-05,13,conclusion,dialogue,ADRIAN,"살인과 발견 사이에 거의 한 시간이 있습니다. 이블린은 그 시간 동안 사진 속에 서 있었고, 배가 대신 움직였습니다.",realization,,,,EVIDENCE_BOARD,Y,,
